activity_id	case_id	timeline_dt	fk_d_vessel	vessel_id	vin	vessel_name	vessel_service	vessel_class	vessel_type	vessel_subtype	flag_desc	vessel_activity_role_desc	waterway_name	event_type	event_class	event_subclass	damage_status	latitude	longitude
3664956	487867	2010-01-07 05:57:00.0000000	6954316	1052478	PLR45085M76K	NC2696WW	Passenger (Uninspected)	Passenger Ship	Charter Fishing Vessel	General (6 or Fewer, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Sinking	Damage Control Efforts Not Possible		Damaged	35.510860000000000	-75.986940000000000
3664956	487867	2010-01-07 05:58:00.0000000	6954316	1052478	PLR45085M76K	NC2696WW	Passenger (Uninspected)	Passenger Ship	Charter Fishing Vessel	General (6 or Fewer, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Capsize	Overwhelmed by Sea and/or Wind		Damaged	35.510860000000000	-75.986940000000000
3872101	526351	2010-10-18 12:49:00.0000000	9408542	408547	1023760	CEDAR ISLAND	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Vessel Maneuverability	Other loss		Undamaged	34.950970000000000	-76.235170000000000
3872101	526351	2010-10-18 12:48:00.0000000	9408542	408547	1023760	CEDAR ISLAND	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Material Failure (Vessels)			Undamaged	34.950970000000000	-76.235170000000000
3681879	490926	2010-02-15 20:07:00.0000000	9374129	799048	1179424	RANGER	Passenger (Inspected)	Passenger Ship	Ferry	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Undamaged	33.927500000000000	-77.983333333333300
3681879	490926	2010-02-15 20:08:00.0000000	9374129	799048	1179424	RANGER	Passenger (Inspected)	Passenger Ship	Ferry	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Vessel Maneuverability	Partial Reduction		Undamaged	33.927500000000000	-77.983333333333300
3797351	511134	2010-07-16 12:40:00.0000000	9408360	328438	946908	FRISCO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Undamaged	35.186666666666700	-75.775000000000000
3865424	524982	2010-10-04 08:56:00.0000000	7649400	1067467	9315068	NORD SEA	Tank Ship	Tank Ship	General	General	SINGAPORE	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Vessel Maneuverability	Partial Reduction		Undamaged	32.729460000000000	-79.837860000000000
3876898	527138	2010-10-22 16:00:00.0000000	9408360	328438	946908	FRISCO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Material Failure (Vessels)			Undamaged	35.209290000000000	-75.703540000000000
3877011	526459	2010-10-19 15:21:00.0000000	9465426	98706	517549	VIRGINIA HOPE	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Flooding	Initial - out of control		Damaged	33.846333333333300	-78.120166666666700
3877011	526459	2010-10-19 15:23:00.0000000	9465426	98706	517549	VIRGINIA HOPE	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Vessel Maneuverability	Total Loss		Damaged	33.846333333333300	-78.120166666666700
3877011	526459	2010-10-19 15:20:00.0000000	9465426	98706	517549	VIRGINIA HOPE	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Material Failure (Vessels)			Damaged	33.846333333333300	-78.120166666666700
3865033	524127	2010-10-01 12:00:00.0000000	8885107	75603	279297	SHRIMP SHADOW	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Fouling	In Fishing Gear		Damaged	32.688666666666700	-79.824666666666700
3664982	487873	2010-01-15 16:10:00.0000000	6781121	878769	NC3217AV	NC3217AV	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Pot/Trap	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Material Failure (Vessels)			Damaged	35.510860000000000	-75.986940000000000
3664982	487873	2010-01-15 16:15:00.0000000	6781121	878769	NC3217AV	NC3217AV	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Pot/Trap	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Sinking	Damage Control Efforts Not Possible		Damaged	35.510860000000000	-75.986940000000000
3664982	487873	2010-01-15 16:00:00.0000000	6781121	878769	NC3217AV	NC3217AV	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Pot/Trap	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Collision	Special Circumstances		Damaged	35.510860000000000	-75.986940000000000
3664982	487873	2010-01-15 16:11:00.0000000	6781121	878769	NC3217AV	NC3217AV	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Pot/Trap	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Flooding	Progressive - out of control		Damaged	35.510860000000000	-75.986940000000000
4055556	553916	2011-06-24 15:09:00.0000000	8780822	5763	NC9262WJ	ISLAND FERRY ADVENTURES	Passenger (Inspected)	Passenger Ship	General	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	BEAUFORT INLET ACCESS	Evasive Maneuvers	Other vessel Manuever		Undamaged	34.697655000000000	-76.667071666666700
3885798	528509	2010-11-04 22:00:00.0000000	9408372	331132	949251	CAPE POINT	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Material Failure (Vessels)			Undamaged	35.209290000000000	-75.703540000000000
4043190	552002	2011-06-07 02:31:00.0000000	8846941	20628	1117966	LIBERTY ISLAND	Industrial Vessel	Miscellaneous Vessel	Cutter/Dredger	Suction/Hopper	UNITED STATES	Involved in a Marine Casualty	OREGON INLET	Fire	Initial - contained		Damaged	35.766650000000000	-75.528810000000000
4043190	552002	2011-06-07 02:30:00.0000000	8846941	20628	1117966	LIBERTY ISLAND	Industrial Vessel	Miscellaneous Vessel	Cutter/Dredger	Suction/Hopper	UNITED STATES	Involved in a Marine Casualty	OREGON INLET	Loss of Electrical Power	Partial Reduction		Damaged	35.766650000000000	-75.528810000000000
4043190	552002	2011-06-07 02:15:00.0000000	8846941	20628	1117966	LIBERTY ISLAND	Industrial Vessel	Miscellaneous Vessel	Cutter/Dredger	Suction/Hopper	UNITED STATES	Involved in a Marine Casualty	OREGON INLET	Material Failure (Vessels)			Damaged	35.766650000000000	-75.528810000000000
3909856	532248	2010-12-13 06:00:00.0000000	6534563	632121	DL6337X	LADY DI	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Hook and Line	UNITED STATES	Involved in a Marine Casualty	MURRELLS INLET	Flooding	Progressive - out of control		Total Constructive Loss: Salvaged	33.529750000000000	-79.034840000000000
3909856	532248	2010-12-13 11:00:00.0000000	6534563	632121	DL6337X	LADY DI	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Hook and Line	UNITED STATES	Involved in a Marine Casualty	MURRELLS INLET	Sinking	Damage Control Efforts Not Possible		Total Constructive Loss: Salvaged	33.529750000000000	-79.034840000000000
3917398	533507	2010-12-20 13:30:00.0000000	9229948	870708	1197650	INTEGRITY	Towing Vessel	Towing Vessel	Articulated Tug and Barge (Tug)	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Loss of Electrical Power	Partial Reduction		Undamaged	32.676666666666700	-79.683333333333300
3984472	543631	2011-04-08 23:45:00.0000000	9196140	684951	1156926	BIG M CASINO	Passenger (Inspected)	Passenger Ship	Gaming Vessel	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Allision			Undamaged	33.253000000000000	-78.607166666666700
3958112	539488	2011-03-03 23:34:00.0000000	9424655	38216	1120278	ASHTON MATTHEW	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER ACCESS	Evasive Maneuvers	Other vessel Manuever		Damaged	36.433333333333300	-74.616666666666700
3958112	539488	2011-03-03 23:45:00.0000000	9424655	38216	1120278	ASHTON MATTHEW	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER ACCESS	Collision	Meeting	No Control	Damaged	36.433333333333300	-74.616666666666700
3958112	539488	2011-03-03 23:34:00.0000000	9177089	599422	1134445	DEFIANT	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER ACCESS	Evasive Maneuvers	Other vessel Manuever		Damaged	36.433333333333300	-74.616666666666700
3958112	539488	2011-03-03 23:45:00.0000000	9177089	599422	1134445	DEFIANT	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER ACCESS	Collision	Meeting	No Control	Damaged	36.433333333333300	-74.616666666666700
3905869	531663	2010-10-31 09:00:00.0000000	9305231	231028	668701	MISS TAYLOR	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Acknowledged Pollution Source	ATLANTIC INTRACOASTAL ACCESS	Grounding	Outside marked channel	Other	Undamaged	34.716930000000000	-76.724210000000000
4043579	552064	2011-06-11 19:50:00.0000000	9407867	45080	501195	PAMLICO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Vessel Maneuverability	Partial Reduction		Undamaged	35.200000000000000	-75.733333333333300
4043579	552064	2011-06-11 19:45:00.0000000	9407867	45080	501195	PAMLICO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Loss of Electrical Power	Partial Reduction		Undamaged	35.200000000000000	-75.733333333333300
3894749	529986	2010-11-16 11:30:00.0000000	9392767	98672	517498	G. P. KIMBERLY	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPINE	Material Failure (Vessels)			Undamaged	34.939500000000000	-76.325166666666700
3913611	532753	2010-12-18 15:00:00.0000000	8488902	294023	919844	FORTUNA II	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER ACCESS	Fire	Initial - out of control		Total Constructive Loss: Unsalvaged	36.033333333333300	-74.466666666666700
3913611	532753	2010-12-18 16:00:00.0000000	8488902	294023	919844	FORTUNA II	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER ACCESS	Sinking	Damage Control Efforts Not Possible		Total Constructive Loss: Unsalvaged	36.033333333333300	-74.466666666666700
4038069	551189	2011-06-08 06:20:00.0000000	9408959	768683	1174277	HATTERAS	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Loss of Electrical Power	Other loss		Undamaged	35.209290000000000	-75.703540000000000
3907602	531909	2010-11-29 15:25:00.0000000	9408801	594163	1133333	W STANFORD WHITE	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Material Failure (Vessels)			Undamaged	35.209290000000000	-75.703540000000000
3919992	534017	2010-12-30 13:20:00.0000000	9407867	45080	501195	PAMLICO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Material Failure (Vessels)			Undamaged	34.950970000000000	-76.235170000000000
3882927	525905	2010-10-14 03:35:00.0000000	9321613	468017	1133560	MAERSK GEORGIA	Freight Ship	General Dry Cargo Ship	Container Ship	General Cargo/Container	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Material Failure (Vessels)			Undamaged	33.750000000000000	-76.865000000000000
3882927	525905	2010-10-14 03:40:00.0000000	9321613	468017	1133560	MAERSK GEORGIA	Freight Ship	General Dry Cargo Ship	Container Ship	General Cargo/Container	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Vessel Maneuverability	Other loss		Undamaged	33.750000000000000	-76.865000000000000
3930352	535515	2011-01-19 06:32:00.0000000	9402228	16040	1218723	APL PEARL	Freight Ship	General Dry Cargo Ship	Container Ship	General Cargo/Container	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Material Failure (Vessels)			Undamaged	32.739150000000000	-79.845350000000000
3930352	535515	2011-01-19 06:36:00.0000000	9402228	16040	1218723	APL PEARL	Freight Ship	General Dry Cargo Ship	Container Ship	General Cargo/Container	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Loss of Electrical Power	Total Loss		Undamaged	32.739150000000000	-79.845350000000000
3923839	534552	2011-01-09 20:41:00.0000000	9408372	331132	949251	CAPE POINT	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Fire	Initial - contained		Undamaged	35.209290000000000	-75.703540000000000
3923839	534552	2011-01-09 20:42:00.0000000	9408372	331132	949251	CAPE POINT	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Emergency Response	Fire-fighting Response		Undamaged	35.209290000000000	-75.703540000000000
3885792	528508	2010-11-05 12:00:00.0000000	9408373	331133	949252	CHICAMACOMICO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Material Failure (Vessels)			Undamaged	35.209290000000000	-75.703540000000000
3885818	528512	2010-11-05 08:00:00.0000000	8350878	114728	540049	CAPTAIN SKYLER	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Material Failure (Vessels)			Undamaged	35.697460000000000	-75.773280000000000
3481721	452863	2009-05-21 09:00:00.0000000	6913080	1010940	SC4079CA	SC4079CA	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Involved in a Marine Casualty		Flooding	Progressive - out of control		Total Constructive Loss: Unsalvaged	32.411666666666700	-80.435000000000000
3481721	452863	2009-05-21 09:01:00.0000000	6913080	1010940	SC4079CA	SC4079CA	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Involved in a Marine Casualty		Sinking	Damage Control Efforts Not Possible		Total Constructive Loss: Unsalvaged	32.411666666666700	-80.435000000000000
3481721	452863	2009-05-21 09:02:00.0000000	6913080	1010940	SC4079CA	SC4079CA	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Involved in a Marine Casualty		Abandonment	Forced		Total Constructive Loss: Unsalvaged	32.411666666666700	-80.435000000000000
4013961	547897	2011-05-03 08:48:00.0000000	7021655	1119892	NC5430WJ	NO NAME	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNITED STATES	Involved in a Marine Casualty		Collision	Overtaking	Other	Damaged	34.490333333333300	-77.272833333333300
4116014	564051	2011-08-14 13:01:00.0000000	9227097	859684	1205104	THRILLER 09	Passenger (Inspected)	Passenger Ship	Excursion/Tour Vessel	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Damaged	32.715000000000000	-79.856166666666700
4116014	564051	2011-08-14 13:02:00.0000000	9227097	859684	1205104	THRILLER 09	Passenger (Inspected)	Passenger Ship	Excursion/Tour Vessel	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Vessel Maneuverability	Partial Reduction		Damaged	32.715000000000000	-79.856166666666700
4116038	564159	2011-08-13 07:15:00.0000000	9408959	768683	1174277	HATTERAS	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Vessel Maneuverability	Other loss		Undamaged	35.209290000000000	-75.703540000000000
4116052	564162	2011-08-13 06:15:00.0000000	9408959	768683	1174277	HATTERAS	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Vessel Maneuverability	Other loss		Undamaged	35.209290000000000	-75.703540000000000
4085853	558746	2011-07-16 16:45:00.0000000	9408811	603211	1135643	CROATOAN	Passenger (Inspected)	Passenger Ship	Ferry	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Loss of Electrical Power	Partial Reduction		Undamaged	35.213000000000000	-75.713230000000000
4085853	558746	2011-07-16 16:45:02.0000000	9408811	603211	1135643	CROATOAN	Passenger (Inspected)	Passenger Ship	Ferry	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Vessel Maneuverability	Partial Reduction		Undamaged	35.213000000000000	-75.713230000000000
4085853	558746	2011-07-16 16:45:01.0000000	9408811	603211	1135643	CROATOAN	Passenger (Inspected)	Passenger Ship	Ferry	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Material Failure (Vessels)			Undamaged	35.213000000000000	-75.713230000000000
4082175	558055	2011-07-14 23:44:00.0000000	9407866	45005	299744	SILVER LAKE	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	BIG FOOT SLOUGH CHANNEL	Vessel Maneuverability	Partial Reduction		Undamaged	35.107100000000000	-75.991320000000000
4111691	563165	2011-08-09 21:30:00.0000000	8407579	180262	616718	CREDLE'S HOPE	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Sinking	Damage Control Efforts Not Possible		Total Constructive Loss: Unsalvaged	35.280483333333300	-76.217300000000000
3919667	533956	2011-01-02 00:13:00.0000000	7007828	1106062	CG1106062	NO NAME	Freight Barge	Barge	Deck Barge	Flat Deck Barge	UNITED STATES	Acknowledged Pollution Source	BEAUFORT INLET ACCESS	Damage to the Environment	Oil Discharge		Undamaged	34.717010000000000	-76.670330000000000
